FAMA-REAL-FM-3.xml , 43 , 2120800.0 , 140
performance , text , 1031184.0 , 265
performance , user_auth , 742280.0 , 109
performance , web_server , 1484560.0 , 265
performance , xml , 404880.0 , 125
persistence , php , 788480.0 , 250
persistence , popups , 660480.0 , 109
persistence , protocol , 1426720.0 , 265
persistence , reports , 1320960.0 , 109
persistence , ri , 1272480.0 , 297
persistence , sec , 462720.0 , 109
persistence , site_search , 1378560.0 , 250
persistence , site_stats , 1021440.0 , 109
persistence , static , 1542400.0 , 265
persistence , text , 1071360.0 , 109
persistence , user_auth , 771200.0 , 281
persistence , web_server , 1542400.0 , 109
persistence , xml , 578400.0 , 250
php , popups , 464640.0 , 125
php , protocol , 1005312.0 , 265
php , reports , 929280.0 , 93
php , ri , 894432.0 , 266
php , sec , 325248.0 , 109
php , site_search , 971520.0 , 249
php , site_stats , 718080.0 , 110
php , static , 1084160.0 , 249
php , text , 760320.0 , 109
php , user_auth , 542080.0 , 266
php , web_server , 1084160.0 , 109
php , xml , 295680.0 , 249
popups , protocol , 842112.0 , 110
popups , reports , 908160.0 , 265
popups , ri , 749232.0 , 109
popups , sec , 272448.0 , 250
popups , site_search , 823680.0 , 109
popups , site_stats , 605440.0 , 249
popups , static , 908160.0 , 110
popups , text , 654720.0 , 265
popups , user_auth , 454080.0 , 109
popups , web_server , 908160.0 , 250
popups , xml , 247680.0 , 109
protocol , reports , 1684224.0 , 249
protocol , ri , 1633980.0 , 125
protocol , sec , 597680.0 , 250
protocol , site_search , 1757664.0 , 93
protocol , site_stats , 1302336.0 , 266
protocol , static , 1966560.0 , 109
protocol , text , 1365984.0 , 249
protocol , user_auth , 983280.0 , 110
protocol , web_server , 1966560.0 , 249
protocol , xml , 539840.0 , 94
reports , ri , 1498464.0 , 265
reports , sec , 544896.0 , 94
reports , site_search , 1647360.0 , 265
reports , site_stats , 1210880.0 , 93
reports , static , 1816320.0 , 250
reports , text , 1309440.0 , 93
reports , user_auth , 908160.0 , 265
reports , web_server , 1816320.0 , 94
reports , xml , 495360.0 , 265
ri , sec , 530200.0 , 109
ri , site_search , 1563804.0 , 281
ri , site_stats , 1158696.0 , 109
ri , static , 1749660.0 , 281
ri , text , 1215324.0 , 109
ri , user_auth , 1060400.0 , 281
ri , web_server , 1749660.0 , 125
ri , xml , 477180.0 , 265
sec , site_search , 568656.0 , 109
sec , site_stats , 421344.0 , 250
sec , static , 636240.0 , 109
sec , text , 441936.0 , 265
sec , user_auth , 318120.0 , 94
sec , web_server , 636240.0 , 265
sec , xml , 173520.0 , 94
site_search , site_stats , 1263680.0 , 265
site_search , static , 1895520.0 , 109
site_search , text , 1473120.0 , 265
site_search , user_auth , 947760.0 , 94
site_search , web_server , 1895520.0 , 265
site_search , xml , 516960.0 , 109
site_stats , static , 1404480.0 , 250
site_stats , text , 982080.0 , 109
site_stats , user_auth , 702240.0 , 250
site_stats , web_server , 1404480.0 , 109
site_stats , xml , 383040.0 , 250
static , text , 1473120.0 , 124
static , user_auth , 1060400.0 , 266
static , web_server , 2120800.0 , 124
static , xml , 578400.0 , 266
text , user_auth , 736560.0 , 124
text , web_server , 1473120.0 , 266
text , xml , 401760.0 , 93
user_auth , web_server , 1060400.0 , 265
user_auth , xml , 289200.0 , 110
web_server , xml , 578400.0 , 265
168352,903
